solo_Rating,solo_KillDeathRatio,solo_WinRatio,solo_TimeSurvived,solo_RoundsPlayed,solo_Wins,solo_Losses,solo_Kills,solo_Assists,solo_Suicides,solo_HeadshotKills,solo_VehicleDestroys,solo_RoundMostKills,solo_WeaponAcquired,solo_AvgSurvivalTime,solo_WinPoints,solo_WalkDistance,solo_DamageDealt
1270.16,1.29,0,8909.36,7,0,7,9,0,0,0,0,7,2,1430.23,2091,9422.26,1245.35
1232.77,1.08,0,8012.88,13,0,13,14,0,0,2,0,4,1,616.38,1017,10538.42,1484.01
1976.57,1.39,7.04,62766.66,71,5,66,92,3,1,27,2,9,2,884.04,1627,78197.95,10198.03
1859.72,2.02,1.09,100450.26,184,2,182,367,11,3,73,2,14,2,740.71,5087,176777.5,41230.79
2034.62,1.45,0,69419.46,84,0,84,122,14,0,33,2,6,0,826.42,1675,85360.05,15786.12
2034.24,1.15,1,96057.92,100,1,99,114,4,0,19,1,5,0,960.58,1682,139461.8,13007.37
1995.48,0.81,0,108572.64,136,0,136,110,12,1,18,0,7,0,654.05,2629,180654.98,15253.56
2031.95,0.96,2.5,77698.66,80,2,78,75,6,1,20,0,8,1,971.23,1702,115717.2,9226.94
1836.25,1.19,9.76,43360,41,4,37,44,6,0,6,0,6,1,1057.56,1539,101589.4,5701.89
2035.58,2.19,6.33,78028.25,79,5,74,162,4,1,36,1,9,2,1064.97,3251,134334.32,19194.37
2211.83,1.01,1.14,124486.4,176,2,174,176,10,0,37,0,7,0,707.31,1815,180665,22758.31
1378.77,0.93,0,24574,30,0,30,28,3,0,8,0,4,2,819.13,1138,38793.93,3162.19
2305.16,1.67,0.93,236671.45,431,4,427,714,30,4,217,5,11,1,614.64,3245,355428.14,86445.18
1188.99,0,0,2702.11,2,0,2,0,0,0,0,0,0,1,1351.06,991,799.77,0
1522.04,2.07,0,16556.89,14,0,14,29,1,0,4,0,7,0,1182.64,1248,27878.59,3137.43
1489.2,0.84,0,65308.01,103,0,103,87,8,2,16,1,5,2,634.06,1232,95602.59,11076.61
1637.08,1.42,2.94,53586.35,68,2,66,94,4,1,20,2,12,0,1048.43,3367,75350.35,11215.67
1549.96,0.91,0,25862.62,22,0,22,20,3,0,5,0,5,2,1175.57,1306,43675.37,3185.55
1411.33,1.54,0,14553.49,13,0,13,20,0,0,5,3,11,0,1119.5,1177,21367.12,2086.31
1934.24,1.21,1.72,73042.29,58,1,57,69,5,1,15,0,6,2,1259.35,1608,74828.62,8508.33
2229.83,3.12,6.98,54037.69,43,3,40,125,11,0,32,0,8,0,1256.69,1838,82225.83,14805.48
1878.24,0.75,1.56,112280.6,128,2,126,94,7,0,11,1,5,0,877.19,1565,180296.8,11740.51
1466.63,3,12.5,9194.76,8,1,7,21,0,0,3,0,8,0,975.13,2215,12873.11,2205.18
1816.81,1.26,0.46,108490,218,1,217,274,21,2,103,1,7,2,497.66,1473,173728.3,32451.28
1456.82,1.62,0,11524.16,8,0,8,13,0,1,0,0,6,0,1440.52,1221,18396.18,1619.24
1313.52,3.33,0,5321.04,3,0,3,10,0,0,2,0,5,0,1772.34,2140,9532.15,1006.74
1329.76,2.5,0,5876.46,4,0,4,10,0,0,1,0,4,0,1469.12,1107,5589.68,1047.62
1855.05,4.32,13.64,97008.14,88,12,76,328,22,0,76,2,14,0,1248.65,4034,129367.92,36153.47
1667.86,1.29,1.3,73478.26,77,1,76,98,6,2,25,1,7,2,1046.2,2649,118839.56,13575.88
1375.67,0.81,2.63,32356.45,38,1,37,30,2,0,6,0,4,0,917.02,2292,54970.34,3470.85
1614.71,1.94,11.11,22704.56,18,2,16,31,3,0,10,0,6,2,1261.36,1346,29074.07,3849.79
1255.4,1.7,0,6991.3,10,0,10,17,1,0,12,0,5,2,699.13,1031,12935.36,1885.2
1437.2,0.76,0,24802.96,25,0,25,19,0,1,3,0,2,2,992.12,1208,44010.89,2182.44
1544.94,2.38,7.14,12969.14,14,1,13,31,0,0,3,0,9,1,926.37,1273,25201.09,3180.97
1438.97,0.76,2.94,31801.99,34,1,33,25,2,0,1,0,6,1,1066.53,3298,46243.75,2955.53
1219.8,0.33,0,1838.78,3,0,3,1,1,0,0,0,1,0,612.93,1016,3783.08,135.37
1324.42,1.71,0,6573.19,7,0,7,12,2,0,3,0,4,2,939.03,1096,9378.36,1704.2
1856.95,3.28,14.29,21385.33,21,3,18,59,4,0,5,0,8,2,1050.6,2525,27819.9,6071.37
1221.88,0.38,0,10660.23,13,0,13,5,1,0,1,0,1,2,1011.99,2020,12548.33,599.05
1814.63,6,20,16791.17,10,2,8,48,0,0,13,1,11,1,1675.95,2552,29634.49,5124.07
1434.93,1.29,0,16557.73,14,0,14,18,3,0,3,0,4,1,1182.7,1193,23349.18,2427.98
1393.25,2.6,16.67,5136.66,6,1,5,13,2,0,3,0,6,0,856.11,1150,7709.24,1414.37
1571.11,5.2,9.09,12061.16,11,1,10,52,1,1,4,3,15,1,1096.47,1274,18448.29,5167.3
1652.06,1.62,4.92,51447.63,61,3,58,94,4,0,20,0,10,2,894.61,4569,73452.68,10904.6
2323.7,0.86,0.6,362024.2,500,3,497,425,36,3,92,8,7,2,639.3,4316,489601.41,52750.96
1884.16,0.99,0.8,187679.25,250,2,248,245,14,1,47,0,8,0,854.85,4202,318462.25,32266.89
1566.78,1.25,0,25674.22,24,0,24,30,2,0,7,0,5,1,1110.36,3318,40603.33,3339.69
1224.42,2,0,1530.02,2,0,2,4,0,0,1,0,4,0,765.01,1016,1956.27,551.73
1963.16,0.98,0,169936.48,209,0,209,204,11,4,32,1,6,1,740.37,5078,305787.12,25492.06
1790.79,1.84,2.27,33391.12,44,1,43,79,4,1,25,0,9,2,758.89,1452,53412.23,9565.23
1943.71,0.65,0.43,171580,233,1,232,150,18,2,25,2,4,1,736.39,1612,218986.4,21720.33
1602.77,0.96,0,43136.32,46,0,46,44,3,0,9,0,6,1,937.75,1320,77510.43,5702.29
1787.96,1.43,0,44098.73,53,0,53,76,2,2,20,0,6,2,832.05,1457,71182.27,8689.85
1596.56,0.84,1.58,131190.29,190,3,187,157,7,2,23,4,7,1,772.97,2349,211020.88,18432.51
1670.1,1.89,3.45,24297.45,29,1,28,53,2,0,13,0,11,0,837.84,1376,34658.59,6340.43
1179.18,0,0,409.87,1,0,1,0,0,0,0,0,0,2,409.87,982,0,0
2075,0.87,0.85,112258.02,118,1,117,102,14,1,22,0,6,0,1074.78,2767,136316.76,12840.78
1746.12,1.65,0,29425.82,34,0,34,56,3,0,12,0,7,1,865.47,1436,41157.63,6510.66
1938.82,1.63,0,44085.25,43,0,43,70,4,0,15,0,8,2,1025.24,1594,79767.8,8676.45
1931.63,1.54,5.08,52254.47,59,3,56,86,11,0,17,1,8,2,791.59,2710,59436.68,11695.49
1275.03,3,0,4618.57,4,0,4,12,0,0,2,0,11,1,1362.66,2015,5992.69,1105.42
1250.79,1.33,0,3075.53,3,0,3,4,0,0,0,1,2,2,1025.18,1042,5427.9,516.96
2011.22,1.77,4.52,121455.78,155,7,148,262,18,1,69,2,8,1,990.75,4236,148332.99,30666.89
1514.18,1.02,0,41343.38,58,0,58,59,4,0,9,0,5,0,425.84,2224,65715.09,6940.7
1565.77,1.03,0,32806.05,33,0,33,34,3,0,10,0,5,1,1240.85,2392,67388.29,4495.9
2076.31,1.49,3.33,124228.76,180,6,174,259,10,2,60,1,9,2,734.27,7324,190611.58,30985.4
1708.62,3.67,25,14628.51,12,3,9,33,3,0,5,0,7,2,1219.04,1421,31097.85,3504.27
1762.57,0.76,0,377627.55,603,0,603,457,46,8,127,2,9,2,634.23,6547,555949.61,57190.91
1869.49,2.39,6.06,39693.29,33,2,31,74,7,0,13,0,9,1,1311.93,2725,70867.18,8598.07
1331.87,5,100,1924.98,1,1,0,5,0,0,0,0,5,0,1924.98,1120,3496.96,424.16
1182.99,1,0,562.12,2,0,2,2,0,0,0,0,2,2,281.06,981,432.47,245
1860.52,1.31,4.92,45984.08,61,3,58,76,5,0,25,0,9,2,617.54,3550,84761.48,9926.48
1736,0.99,1.27,79766.07,79,1,78,77,8,1,13,1,9,2,1119.84,2678,120081.05,9347.4
1442.48,1.38,0,27126.1,37,0,37,51,3,1,8,1,7,2,733.14,1163,38417.75,5810.55
1588.21,2.81,5.88,16616.99,17,1,16,45,2,0,9,0,7,2,977.47,1299,29213.28,4846.69
1894.8,3.77,23.53,20275.34,17,4,13,49,2,0,13,0,10,1,1192.67,1554,34457.75,5346.14
1843.77,1.21,3.17,57008.38,63,2,61,74,6,0,21,1,6,0,904.9,1533,71810.08,10000.58
1279.27,1.38,0,12307.77,16,0,16,22,2,0,2,0,4,1,795.93,2083,20674.29,2751.97
2048.67,0.57,0,189971.14,215,0,215,123,14,0,25,1,4,1,804.24,2701,281625.32,17582.23
1719.98,0.72,1.25,76103.37,80,1,79,57,3,1,10,0,4,0,951.29,1441,106060.3,7001.54
1586.97,1.24,1.79,43482.69,56,1,55,68,2,1,18,1,7,2,479.86,2292,76151.23,7574.52
1385.22,1.54,0,12989.56,13,0,13,20,0,0,1,0,5,1,999.2,1152,20386.1,2222.33
1262.9,2,0,1851.11,1,0,1,2,0,0,0,0,2,0,1851.11,1057,3638.56,250.69
1669.7,7.2,37.5,10955.19,8,3,5,36,2,0,9,0,9,0,1262.05,2433,12385.29,3953.87
1901.68,2.75,0,24695.51,20,0,20,55,6,1,13,0,7,2,1234.78,1560,40454.18,5563.68
1836.69,2.57,22.22,19416.91,18,4,14,36,2,0,6,0,8,1,978.52,2544,26856.3,4005.8
1504.62,1.29,0,28245.52,34,0,34,44,1,0,6,0,6,0,533.49,2215,46344.78,4765.67
1581.06,1.52,2.33,33706.44,43,1,42,64,2,2,12,1,9,0,821.3,3302,52435,7603.8
1987.36,1.71,10.26,41144.32,39,4,35,60,5,1,13,0,10,0,1054.98,1651,93523.68,7141.27
1227.19,2,0,1858.56,2,0,2,4,0,0,0,0,4,0,929.28,1023,2198.11,419.22
1479.94,2.25,20,10959.14,10,2,8,18,1,0,6,0,8,1,1095.91,1237,14413.61,1970.43
1180.77,0,0,209,1,0,1,0,0,0,0,0,0,1,209,984,0,0
1675.54,0.8,1.06,87675.82,94,1,93,74,3,1,18,0,9,1,919.91,2471,101801.15,9528.94
1809.14,2.09,4.35,62104.46,69,3,66,138,13,0,50,0,12,0,1191.91,3931,117915.07,16467.72
2054.13,1.68,1.96,49902.11,51,1,50,84,4,0,20,0,7,1,978.47,1694,56180.53,9164.13
1532.67,1.84,0,27042.54,38,0,38,70,5,0,16,0,8,2,711.65,1228,32496.44,7551.25
1682.13,0.95,0.46,233569.57,433,2,431,408,21,0,74,0,7,0,1238.3,3726,338609.21,48069
1514.9,2.08,0,20986.69,24,0,24,50,1,0,9,0,8,1,874.45,1235,30805.62,5257.34
1803.54,1.74,1.61,48799.96,62,1,61,106,1,0,28,0,10,1,1213.64,2520,95522.19,12290.4
2087.93,0.82,0,127834.1,132,0,132,108,13,0,11,0,9,2,1132.87,6039,153380.21,13575.62
1556.49,1.97,4.48,46783.66,67,3,64,126,9,1,28,2,10,0,698.26,1258,90556.52,14255.92
2020.73,1.11,1.25,72475.7,80,1,79,88,8,0,19,1,6,0,905.95,1670,81528.56,11142.24
1514.06,1.41,1.92,46255.24,52,1,51,72,5,0,25,0,8,1,902.59,2502,68043.69,8436.34
1958.46,1.77,2.27,39464.14,44,1,43,76,4,0,14,0,6,1,1264.37,2660,47052.28,10039.97
1485.1,2.3,9.09,12355.11,11,1,10,23,2,0,9,0,5,2,1123.19,1232,16324.36,2409.02
1427.73,1.71,0,13903.03,17,0,17,29,2,1,3,1,7,2,817.83,1169,24174.14,4507.14
2231.66,1.46,3.36,138896.48,149,5,144,210,19,0,58,0,10,2,1249.22,4512,232783.58,28431.36
1869.81,1.69,3.03,37158.83,33,1,32,54,4,0,9,0,8,0,1126.03,1553,60133.71,5897.18
1676.93,2.16,2.56,31327.98,39,1,38,82,2,1,16,1,10,1,803.28,1359,43611.25,9647.24
1381.89,1.62,0,8842.6,8,0,8,13,0,0,3,0,4,1,1105.32,1154,14362.78,1462.12
1214.59,1.43,0,5330.55,7,0,7,10,1,0,5,0,3,1,761.51,999,6939.04,1238.8
1356.17,5.5,20,6552.53,5,1,4,22,1,0,10,0,11,0,1135.42,3205,6899.22,2172.26
1670.75,1.68,2.63,28981.33,38,1,37,62,4,1,7,0,13,1,762.67,1373,51538.5,7498.69
1483.02,4.09,8.33,12480.63,12,1,11,45,2,2,13,0,9,1,1027.74,2270,15444.64,5269.36
1685.38,0.93,0,84343.23,130,0,130,121,5,2,19,0,5,2,648.79,1382,138649,14517.64
2245.55,2,2.25,70934.61,89,2,87,174,7,0,53,0,12,0,982.01,4893,103855.01,21450.61
1724.39,1.95,4.76,25008.54,21,1,20,39,5,0,7,1,10,1,1190.88,1440,33316.07,4910.87
1245.78,0,0,3238.1,2,0,2,0,0,0,0,0,0,0,1619.05,2048,2060.35,66.82
1331.2,4,100,1873.05,1,1,0,4,1,0,2,0,4,0,1873.05,1118,2573.14,345.25
2176.7,0.45,0,244602.3,260,0,260,118,10,4,15,1,5,0,940.78,1816,402653.9,18137.46
1292.64,0.62,0,12051.56,13,0,13,8,0,0,1,0,2,1,998.82,2092,17447.99,1300.13
1610.05,2.5,3.7,25481.46,27,1,26,65,0,0,17,1,8,2,1567.99,3439,43852.6,6635.94
1923.78,1.21,1.32,69520.74,76,1,75,91,7,2,15,0,9,0,848.95,2599,116145.18,11571.7
1908.75,0.64,0.97,98791.1,103,1,102,65,4,0,11,0,5,0,959.14,1592,168483.3,8270.46
2099.14,2.06,8.57,39308.18,35,3,32,66,7,0,6,0,6,2,1123.09,1754,67356.06,7800.81
1508.98,1.16,3.03,77529.58,132,4,128,148,5,0,36,0,11,2,896.04,2458,125028.48,16232.11
1481.35,3.27,8.33,11378.25,12,1,11,36,1,0,5,0,7,0,948.19,1216,19673.81,4282.99
2053.71,1.34,4.84,62324.48,62,3,59,79,6,1,12,3,9,2,1005.23,1723,78466.66,9106.02
2322.39,1.91,2.63,80617.85,76,2,74,141,18,0,29,2,8,0,1454.19,2965,85883.8,16946.86
1189.78,0.5,0,1197.17,2,0,2,1,1,0,0,0,1,0,598.59,989,1334.89,106.87
1656.3,1.28,2.26,120161.91,133,3,130,166,12,3,38,0,7,1,884.6,3416,163658.26,19898.44
1219.94,1,0,1786.86,2,0,2,2,0,0,1,0,2,2,893.43,1017,2385.77,242.25
1780.64,2.85,13.33,32513.01,30,4,26,74,1,1,9,1,13,0,1067.56,2619,39920.98,7716.6
1494.1,1.15,2.38,29953.64,42,1,41,47,3,0,6,0,7,1,713.18,1223,41392.95,5283.5
1291.26,5.5,0,3168.97,2,0,2,11,1,0,3,0,7,2,1584.49,1059,6022.93,983.29
1432.75,3.07,11.76,18121.03,17,2,15,46,1,0,9,0,9,1,1109.28,4425,31567.3,4603.42
1937.08,2.18,6.25,47888.05,48,3,45,98,4,2,14,0,8,2,1024.36,2655,79297.46,10759.54
1754.9,1.95,8.33,26218.31,24,2,22,43,3,0,7,0,9,2,1092.43,1460,38565.88,4738.03
1550.51,2.06,10,17603.12,20,2,18,37,0,0,8,0,6,1,880.16,1286,27981.16,4133.42
1347.61,5.5,33.33,3786.8,3,1,2,11,0,0,4,0,7,2,1262.27,1128,6971.22,1099.54
1319.38,0.57,0,8324.06,7,0,7,4,0,0,1,0,2,1,1189.15,1108,9223.37,564.18
1965.89,1,0.9,151901.08,222,2,220,219,13,1,33,2,5,1,761.85,2583,202730.9,26945.5
1607.03,2.31,10.26,39092.61,39,4,35,81,1,0,17,1,12,0,1054.64,3671,56303.7,8166.61
2168.44,0.98,1.85,208252.8,271,5,266,261,13,5,70,3,10,2,768.46,1789,280704.3,33278.64
1748.55,1.4,10.26,37926.84,39,4,35,49,4,0,7,0,7,1,1052.27,2583,64312.89,5414.09
1642.3,1.54,1.61,39572.96,62,1,61,94,5,0,11,0,8,2,638.27,1344,69304.31,10166.35
1607.34,1,1.33,62977.97,75,1,74,74,2,1,19,0,5,0,616.06,3505,103744.52,8254.5
1192.72,0.4,0,3759.6,5,0,5,2,0,0,0,0,1,1,751.92,994,6768.26,310.95
2216.1,2.42,5.17,46804.41,58,3,55,133,5,0,40,1,13,2,806.97,1817,82104.73,15951.93
1866.95,1.36,1.91,121754.16,209,4,205,279,7,0,45,5,9,2,434.93,4703,178224.1,32056.49
1765.17,3.31,5.88,23981.29,17,1,16,53,2,0,12,0,7,2,1410.66,1458,32158.36,5303.69
1550.56,0.89,6.38,48951.08,47,3,44,39,3,0,6,0,7,0,1188.06,2591,63248.29,4552.15
1828.1,1.14,1.35,76011.91,74,1,73,83,7,4,9,1,5,2,1089.2,2776,111340,9937.6
1825.3,1.78,1.96,60308.58,51,1,50,89,5,1,13,2,8,1,1198.74,3886,95826.98,10507
1397.28,3.8,16.67,6126.84,6,1,5,19,1,0,5,0,8,2,1021.14,1154,10614.47,1892.64
1364.42,0.92,0,21003.2,26,0,26,24,2,1,5,2,3,1,807.82,1130,24391.97,2765.61
1443.84,4,16.67,8751.51,6,1,5,20,0,0,1,0,8,2,1588.29,2255,8421.48,2127.3
1795.34,1.34,2.38,59316.54,84,2,82,110,8,1,22,0,12,2,672.51,3451,104241.87,13281.04
2439.63,2.09,7.04,64614.41,71,5,66,138,8,0,27,1,8,2,910.06,2014,116540.7,16129.89
2290.02,1.72,4.84,186878.34,186,9,177,305,24,0,70,1,11,0,1143.37,4911,317019.25,38642.98
1767.08,1.46,5.32,85236.62,94,5,89,130,7,0,28,1,11,2,1130.12,3931,122685.74,15397.74
1449.74,2.45,8.33,11718.47,12,1,11,27,0,1,5,0,10,2,976.54,1199,16826.81,2700.52
1927.26,0.94,5.88,60948.29,51,3,48,45,4,0,12,0,5,1,1195.06,1618,77220.91,5497.91
1485.68,2.38,0,11567.41,8,0,8,19,2,0,7,0,5,2,1445.93,1240,20265.3,2104.75
1739.45,2.03,3.12,31650.73,32,1,31,63,5,0,19,0,8,0,960.59,2434,43870.88,8022.59
1523.42,0.81,0.6,114581.54,167,1,166,134,9,5,29,0,7,0,723.75,2290,157313.51,17136.26
1660.97,1.79,2.3,64457.27,87,2,85,152,7,0,37,0,10,1,814.78,3764,84860.9,17267.21
1750.25,1.3,0,93964.14,150,0,150,195,9,0,41,2,10,1,1034.89,4570,130091.86,22804.68
1611.62,1.43,0,23939.77,21,0,21,30,2,0,7,0,5,0,1139.99,1337,45733.09,3906.82
1547.66,7.33,33.33,10832.37,9,3,6,44,1,0,9,0,17,2,1141.18,2399,18906.24,4500.33
1849.76,1.38,0.41,180761.51,492,2,490,675,28,0,168,3,15,1,454.73,3423,234738.13,74033.12
1990.45,0.89,0.66,307739.59,457,3,454,406,34,3,64,0,8,1,819.99,2556,561806.6,50759.18
1671.82,1.43,5.26,58137.35,57,3,54,77,4,0,12,0,9,2,1190.52,2776,72538.52,8787.43
1704.85,2.24,8.7,28368.53,23,2,21,47,0,0,14,0,5,1,891.11,3543,47923.47,4918.28
1957.24,2.26,6.67,69327.58,75,5,70,158,5,1,44,1,12,1,921.85,5132,101564.31,17898.17
2204.98,2.57,7.5,41995.93,40,3,37,95,4,0,18,1,7,2,1049.9,1817,72255.44,10145.18
1665.97,1.38,0.73,92045.25,137,1,136,187,6,1,24,0,8,0,669.04,2641,116432.17,21496.7
2066.97,1.83,8.47,44652.39,59,5,54,99,1,0,15,0,8,2,1023.97,2718,68206.63,10599.6
1981.77,0.48,0,419727.78,524,0,524,250,16,4,24,1,7,1,886.59,2841,650732.97,33669.83
1788.4,1.88,0,54256.04,43,0,43,81,3,0,15,1,8,1,1278.06,2949,93661.5,9905.81
1918.96,1.1,0,119913.21,197,0,197,216,14,0,47,0,6,1,651.09,2594,152742.11,26067.48
1238.33,0.5,0,2004.36,2,0,2,1,1,0,0,0,1,1,1002.18,1036,2723.52,160.06
1236.15,2,0,1421.88,1,0,1,2,0,0,1,0,2,1,1421.88,1030,2797.56,128
1792.35,2.75,11.11,19577.23,18,2,16,44,4,0,11,0,8,0,1087.62,1473,31959.83,5355.01
1211.12,0.25,0,3964.78,4,0,4,1,0,0,0,0,1,0,991.2,1010,3886.09,183.81
1746.44,1.58,6.06,34513.1,33,2,31,49,1,0,5,0,7,0,1045.85,1449,56069.16,6792.82
1780.2,1.05,1.25,77252.07,80,1,79,83,6,2,13,1,7,2,845.06,3599,125992.98,10669.67
1502.99,1.22,3.51,44876.6,57,2,55,67,5,0,11,0,8,0,890.34,2438,52960.66,8292.3
1292.52,0.59,0,21888.5,37,0,37,22,1,0,6,0,6,0,591.58,1073,38537.86,2691.65
1295.87,0.7,0,9155.18,10,0,10,7,2,0,1,0,3,2,915.52,1084,14368.84,749.58
1704.14,3.44,25,18145.59,12,3,9,31,1,0,7,0,6,2,1518.75,3497,21039.62,2957.99
2337.78,1.58,2.15,78153.9,93,2,91,144,11,1,23,3,9,1,622.39,3928,119880.42,16626.59
1423.79,3.12,0,20465.37,24,0,24,75,5,0,15,0,11,1,744.11,4234,33020.36,7988.28
1547.19,3.17,14.29,14969.53,14,2,12,38,0,0,12,0,7,1,1348.28,2340,17365.63,3548.39
1871.7,1.1,0,67775.8,79,0,79,87,6,0,12,0,5,2,534.09,2531,100400.44,11792.49
1811.63,0.83,1.04,89093.22,96,1,95,79,8,3,14,2,5,2,914.82,3616,152828.23,10077.66
1557.86,0.9,0,31652.43,30,0,30,27,4,1,5,1,6,1,972.67,2320,51193.23,3516.99
1520.58,1.37,2,42438.28,50,1,49,67,0,1,10,1,7,1,1276.97,2394,64825.13,9046.26
1252.82,2,0,4748.68,5,0,5,10,0,0,1,0,3,0,949.74,1034,7598.88,1329.21
1938.07,2.05,4.76,42082.73,42,2,40,82,2,0,25,0,8,0,1175.35,2608,74211.08,10429.67
2125.97,1.64,0.94,168291.65,213,2,211,345,14,1,71,2,12,1,792.88,3414,270993.5,40937.04
2167.55,0.92,1.16,206705.58,258,3,255,234,26,4,53,5,13,0,567.99,4286,291060.97,31917.48
1227.72,1.07,0,8948.03,15,0,15,16,4,1,3,0,5,0,402.21,1999,15708.67,2178.41
1891.09,1.46,4,52398.66,50,2,48,70,5,0,12,3,8,1,1141.41,3666,103238.81,8348.04
1477.4,1.54,0,15753.7,13,0,13,20,2,0,4,0,5,1,1211.82,1235,17318.67,2562.83
2087.88,0.91,0.55,141871.19,182,1,181,165,13,0,40,0,5,0,826.6,2788,264874.66,20450.5
1917.61,1.3,3.45,54610.23,58,2,56,73,4,0,16,0,6,2,941.56,1577,85473.77,8999.53
1998.04,1.99,3.93,207284.7,305,12,293,582,26,4,133,6,15,1,680.77,3235,307014.7,66436.8
1594.49,14,50,6847.95,4,2,2,28,0,0,8,0,11,0,1711.99,1322,11047.88,3154.21
1989.22,2.57,12.5,33884.67,32,4,28,72,4,0,13,1,8,1,1034.83,2688,51377.07,9542.93
1922.44,1.25,1,114559.96,201,2,199,248,20,0,59,2,12,0,534.24,2556,202255.83,31772.86
1789.52,1.26,0,58296.34,61,0,61,77,3,1,10,1,8,0,1296.6,2505,116311.13,8707.5
1651.25,1.38,0,40381.97,40,0,40,55,1,0,6,0,5,1,1009.55,1360,69391.86,6181.2
1816.62,1.08,0,117432.78,150,0,150,162,6,1,37,1,7,2,866.23,2772,141751.84,20668.37
1512.16,0.96,0,95752.38,165,0,165,159,9,0,30,0,8,1,580.32,1219,138586.7,18998.38
2143.11,3.5,7.32,34292.47,41,3,38,133,2,0,30,0,15,2,836.4,1742,54540.77,15535.07
1357.84,5.33,40,6840.61,5,2,3,16,0,0,2,1,7,0,1460.34,3283,9604.07,1703.5
1836.63,1.33,2.7,42759.78,37,1,36,48,2,0,8,0,6,1,1155.67,1538,75017.43,5822.09
1934.85,1.01,1.88,121882.56,160,3,157,159,16,2,32,5,7,2,615.84,3563,196920.63,20910.37
2227.06,0.95,2.01,179008.91,249,5,244,233,16,0,62,0,7,0,753.24,3864,276485.9,30551.33
2123.6,1.37,2.15,81776.9,93,2,91,125,13,1,30,0,6,0,879.32,1758,109465.7,16442.95
2150.14,0.91,0,93222.6,89,0,89,81,5,0,15,0,4,2,1066.68,2810,129019.08,11396.3
2099.96,0.84,0,104302.1,106,0,106,89,2,1,19,0,5,0,983.98,1740,141820.7,10837.12
1510.66,0.45,0,50851.58,51,0,51,23,3,0,5,0,2,1,997.09,1279,60381.48,3736.99
1401.17,1.12,0,32286.09,48,0,48,54,3,1,12,0,7,2,718.56,3182,42781.72,6412.26
1974.44,3.78,8.89,82517.04,90,8,82,310,11,0,100,4,14,0,975.87,2613,114274.85,34017.93
2113.2,1.22,0,71877.01,68,0,68,83,5,0,15,0,7,0,1057.02,1746,123234.8,9295.29
1351.91,4.5,33.33,4606.76,3,1,2,9,0,0,3,0,5,0,1466.63,2155,9878.16,813.11
1346.8,7,33.33,4293.85,3,1,2,14,0,0,3,0,8,0,1504.75,2168,9990.82,1305.39
2306.33,0.97,2.41,139876.87,166,4,162,157,15,3,30,1,6,1,1040.93,3044,201459.17,19932.51
1528.61,1.52,0,23450.76,21,0,21,32,1,0,4,0,6,2,1116.7,1275,38930.04,3977.79
1199.47,1,0,512.35,1,0,1,1,0,0,0,0,1,1,512.35,997,721.82,68
2156.84,1.86,4.76,55613.02,84,4,80,149,6,2,42,0,11,0,662.06,1767,93354.45,16613.14
2405.93,0.99,3.6,119956.7,111,4,107,106,9,1,23,2,7,1,1080.69,2011,157260.5,14056.37
2284.66,1.16,2.15,183027.91,186,4,182,211,17,1,47,0,8,0,1004.84,3112,262227.03,27291.89
1470.63,0.53,0,59910.78,76,0,76,40,1,3,8,0,4,0,788.3,1232,82294.17,5394.99
1289.08,0.93,0,12617.54,15,0,15,14,1,0,1,1,7,0,630.63,2078,13972.61,1644.13
2200.01,0.81,2.27,91048.21,88,2,86,70,5,0,10,0,5,1,1034.64,1840,132476.7,8352.31
1895.81,0.83,1.92,92397.12,104,2,102,85,5,0,12,3,6,0,888.43,1574,109861.6,10810.4
1301.03,1.14,0,6861.08,7,0,7,8,0,1,2,0,3,0,980.15,1086,11435.15,1230.36
2135.01,0.71,0,131709.92,145,0,145,103,12,1,19,0,6,0,904.17,3797,173548.63,14165.27
2236.38,0.82,0,209785.52,250,0,250,205,7,0,19,0,6,2,964.12,6209,342815.34,25300.11
1433.03,2.5,20,7144.14,5,1,4,10,2,0,3,0,4,1,1428.83,1209,9692.12,1179.75
1806.17,1.25,2.44,37652.11,41,1,40,50,3,2,12,0,7,1,918.34,1513,60145.87,5847.11
1837.31,1.18,0,90111.81,114,0,114,134,10,0,28,0,8,0,947.04,2604,185047.05,16969.35
1763.85,1.26,2.13,59510.84,94,2,92,116,4,1,22,0,7,2,633.09,1419,77587.73,13486.36
1350.19,1.07,0,15099.77,15,0,15,16,0,0,4,0,6,0,1006.65,1127,21510.43,2224.91
1470.24,1.87,8.47,46832.7,59,5,54,101,5,2,23,1,12,0,830.39,3460,52139.14,11214.85
1218.1,1.5,0,2057.34,2,0,2,3,2,0,0,0,2,0,1028.67,2026,2997.03,477.8
1315.27,3.5,33.33,2505.44,3,1,2,7,0,0,1,0,7,2,835.15,1105,2842.88,629.23
1454.52,1.44,10,11244.25,10,1,9,13,1,0,3,0,8,1,1124.42,1223,18281.8,1486.57
1747.89,3.67,14.29,17473.37,14,2,12,44,2,0,13,1,8,0,1248.1,1446,35602.52,4683.27
2058.7,1.56,1.14,93885.72,88,1,87,136,12,0,25,1,7,2,1057.81,5212,154580.73,15890.6
1663.13,2.23,6.06,32441.19,33,2,31,69,3,0,14,0,8,2,983.07,1349,44659.56,7616.89
2197.39,1.24,2.54,159042.94,197,5,192,238,14,3,53,2,10,2,770.7,4188,247060.58,29917.59
